,date,close,open,high,low,volume
801,2022-01-20,286268.0,284228.0,286270.0,283097.0,395669.0
802,2022-01-21,283429.0,283749.0,284795.0,281711.0,532753.0
803,2022-01-24,279200.0,282376.0,282811.0,278068.0,473993.0
804,2022-01-25,272039.0,278641.0,278962.0,270399.0,639958.0
805,2022-01-26,270924.0,272975.0,274414.0,270810.0,472650.0
806,2022-01-27,261449.0,270924.0,272286.0,261449.0,487726.0
807,2022-01-28,266334.0,261787.0,266859.0,259153.0,434186.0
808,2022-02-03,270782.0,270634.0,273534.0,270278.0,435709.0
809,2022-02-04,275026.0,271483.0,275180.0,271287.0,536148.0
810,2022-02-07,274506.0,275070.0,275070.0,271894.0,417838.0
811,2022-02-08,274647.0,276776.0,277985.0,272672.0,560534.0
812,2022-02-09,276885.0,277263.0,277338.0,275351.0,539123.0
813,2022-02-10,277193.0,278744.0,278827.0,276176.0,509611.0
814,2022-02-11,274771.0,273914.0,276670.0,273508.0,480520.0
815,2022-02-14,270448.0,271510.0,272472.0,268824.0,616343.0
816,2022-02-15,267654.0,271245.0,271645.0,266547.0,589039.0
817,2022-02-16,272968.0,271961.0,273043.0,271134.0,422366.0
818,2022-02-17,274409.0,273511.0,277066.0,271199.0,611421.0
819,2022-02-18,274452.0,271452.0,274708.0,271188.0,513521.0
820,2022-02-21,274380.0,270665.0,274662.0,269490.0,495301.0
821,2022-02-22,270679.0,270508.0,272184.0,269009.0,648400.0
822,2022-02-23,271953.0,272743.0,272956.0,270531.0,537841.0
823,2022-02-24,264880.0,268928.0,269455.0,264263.0,926399.0
824,2022-02-25,267676.0,267847.0,269481.0,266596.0,664347.0
825,2022-02-28,269918.0,266300.0,269918.0,265825.0,613470.0
826,2022-03-02,270352.0,269831.0,271646.0,269224.0,527950.0
827,2022-03-03,274708.0,272986.0,274821.0,272635.0,614514.0
828,2022-03-04,271343.0,273658.0,273658.0,270234.0,765675.0
829,2022-03-07,265131.0,268017.0,268017.0,264410.0,571562.0
830,2022-03-08,262240.0,261733.0,264718.0,260581.0,540370.0
831,2022-03-10,268032.0,266086.0,268279.0,266086.0,613810.0
832,2022-03-11,266128.0,266595.0,267262.0,264728.0,797034.0
833,2022-03-14,264565.0,265493.0,266176.0,263331.0,636324.0
834,2022-03-15,262153.0,263031.0,264197.0,261508.0,604181.0
835,2022-03-16,265923.0,264985.0,265990.0,263003.0,736353.0
836,2022-03-17,269451.0,270327.0,271400.0,269451.0,546079.0
837,2022-03-18,270702.0,269564.0,270816.0,268871.0,644017.0
838,2022-03-21,268605.0,271781.0,271781.0,268369.0,502401.0
839,2022-03-22,271000.0,268668.0,271214.0,268658.0,489441.0
840,2022-03-23,273505.0,272712.0,274227.0,272083.0,883375.0
841,2022-03-24,272966.0,271625.0,272966.0,270514.0,960897.0
842,2022-03-25,272998.0,274083.0,274095.0,272236.0,602771.0
843,2022-03-28,272956.0,272122.0,273746.0,270774.0,768042.0
844,2022-03-29,274107.0,274562.0,275418.0,273322.0,732159.0
845,2022-03-30,274674.0,275831.0,276060.0,274002.0,840134.0
846,2022-03-31,275765.0,274324.0,276520.0,274320.0,1030288.0
847,2022-04-01,273985.0,274585.0,274585.0,272968.0,1305564.0
848,2022-04-04,275790.0,272986.0,275838.0,272245.0,1022970.0
849,2022-04-05,275920.0,276550.0,276918.0,275050.0,1605993.0
850,2022-04-06,273503.0,273907.0,274785.0,273066.0,1321644.0
851,2022-04-07,269586.0,271470.0,271850.0,269336.0,999275.0
852,2022-04-08,270039.0,270664.0,271200.0,268552.0,948355.0
853,2022-04-11,269310.0,268754.0,271102.0,268396.0,742601.0
854,2022-04-12,266676.0,267417.0,268508.0,265840.0,870969.0
855,2022-04-13,271649.0,267753.0,271763.0,267260.0,733240.0
856,2022-04-14,271671.0,271934.0,272030.0,270261.0,665351.0
857,2022-04-15,269606.0,269552.0,270541.0,268501.0,693717.0
858,2022-04-18,269321.0,268504.0,270111.0,268137.0,1024914.0
859,2022-04-19,271889.0,270776.0,272398.0,270532.0,1257385.0
860,2022-04-20,271869.0,271849.0,272446.0,270284.0,1736282.0
861,2022-04-21,272821.0,272571.0,273754.0,272504.0,1002973.0
862,2022-04-22,270471.0,270472.0,270858.0,269048.0,1239909.0
863,2022-04-25,265713.0,267667.0,268035.0,265704.0,1018005.0
864,2022-04-26,266831.0,267400.0,267805.0,266383.0,889941.0
865,2022-04-27,263906.0,263058.0,264182.0,261550.0,1072367.0
866,2022-04-28,266749.0,265654.0,266749.0,263837.0,899168.0
867,2022-04-29,269505.0,266918.0,269610.0,266406.0,975253.0
868,2022-05-02,268745.0,266921.0,268991.0,266785.0,873722.0
869,2022-05-03,268046.0,269016.0,270210.0,268046.0,883402.0
870,2022-05-04,267757.0,269045.0,269603.0,266723.0,1181019.0
871,2022-05-06,264451.0,265089.0,265251.0,263597.0,1333935.0
872,2022-05-09,261081.0,263432.0,264275.0,260608.0,892652.0
873,2022-05-10,259656.0,259013.0,260275.0,255301.0,841463.0
874,2022-05-11,259227.0,258652.0,259911.0,257909.0,679509.0
875,2022-05-12,255008.0,256950.0,259157.0,254680.0,900330.0
876,2022-05-13,260424.0,257001.0,260584.0,256596.0,788539.0
877,2022-05-16,259658.0,262469.0,262920.0,259361.0,780198.0
878,2022-05-17,262044.0,260358.0,262184.0,260358.0,873519.0
879,2022-05-18,262598.0,263475.0,264413.0,261800.0,870268.0
880,2022-05-19,259234.0,257624.0,259779.0,256854.0,677595.0
881,2022-05-20,263929.0,260578.0,264168.0,260538.0,755652.0
882,2022-05-23,264738.0,265163.0,265387.0,263429.0,644204.0
883,2022-05-24,260587.0,263894.0,264699.0,260587.0,851235.0
884,2022-05-25,261722.0,262175.0,263017.0,260294.0,712611.0
885,2022-05-26,261245.0,261699.0,264191.0,260201.0,595849.0
886,2022-05-27,263805.0,264075.0,264471.0,263149.0,590813.0
887,2022-05-30,266966.0,266231.0,267274.0,265418.0,469797.0
888,2022-05-31,268590.0,266688.0,268590.0,265432.0,671679.0
889,2022-06-02,265899.0,267074.0,267400.0,265359.0,525259.0
890,2022-06-03,267065.0,267957.0,268151.0,266300.0,562469.0
891,2022-06-07,262634.0,265927.0,266204.0,262278.0,524710.0
892,2022-06-08,262615.0,263353.0,263952.0,262196.0,576389.0
893,2022-06-09,262544.0,261892.0,262788.0,260661.0,814882.0
894,2022-06-10,259587.0,259637.0,260280.0,258374.0,724089.0
895,2022-06-13,250451.0,255021.0,255032.0,250451.0,660309.0
896,2022-06-14,249297.0,247296.0,250317.0,245739.0,671756.0
897,2022-06-15,244738.0,249001.0,249554.0,243604.0,714143.0
898,2022-06-16,245141.0,248166.0,250036.0,244733.0,584041.0
899,2022-06-17,244093.0,240972.0,244134.0,239647.0,634896.0
900,2022-06-20,239103.0,244989.0,244989.0,237235.0,592701.0
901,2022-06-21,240893.0,240299.0,242348.0,238560.0,479678.0
902,2022-06-22,234281.0,241711.0,241805.0,234281.0,532138.0
903,2022-06-23,231432.0,234784.0,236123.0,230648.0,749660.0
904,2022-06-24,236660.0,232711.0,237348.0,231999.0,654445.0
905,2022-06-27,240192.0,238320.0,241894.0,236586.0,510587.0
906,2022-06-28,242209.0,240520.0,242210.0,239396.0,564985.0
907,2022-06-29,237799.0,238710.0,239325.0,237545.0,422127.0
908,2022-06-30,233264.0,236857.0,236857.0,233259.0,515396.0
909,2022-07-01,230542.0,234292.0,235497.0,229149.0,530345.0
910,2022-07-04,230034.0,231073.0,231831.0,227663.0,467959.0
911,2022-07-05,234178.0,232211.0,234408.0,230962.0,323904.0
912,2022-07-06,229201.0,233011.0,233214.0,229033.0,410732.0
913,2022-07-07,233427.0,230897.0,234414.0,230790.0,340172.0
914,2022-07-08,235061.0,235249.0,236784.0,234874.0,411424.0
915,2022-07-11,234027.0,235743.0,236326.0,233782.0,377108.0
916,2022-07-12,231776.0,233088.0,233302.0,230374.0,379308.0
917,2022-07-13,232861.0,232445.0,234119.0,231249.0,308806.0
918,2022-07-14,232232.0,231641.0,233829.0,230769.0,349137.0
919,2022-07-15,233098.0,233512.0,233730.0,229345.0,319675.0
920,2022-07-18,237525.0,235048.0,237650.0,234412.0,324357.0
921,2022-07-19,237097.0,236752.0,237274.0,235959.0,339377.0
922,2022-07-20,238685.0,240629.0,241006.0,238265.0,333329.0
923,2022-07-21,240916.0,238791.0,241196.0,238791.0,295624.0
924,2022-07-22,239314.0,240537.0,241791.0,239148.0,381596.0
925,2022-07-25,240369.0,238565.0,241247.0,238565.0,323090.0
926,2022-07-26,241296.0,239727.0,241539.0,239517.0,415671.0
927,2022-07-27,241553.0,241252.0,241553.0,239619.0,333587.0
928,2022-07-28,243527.0,243757.0,244343.0,242907.0,491073.0
929,2022-07-29,245150.0,245353.0,246305.0,244201.0,499369.0
930,2022-08-01,245225.0,244405.0,246140.0,243713.0,487160.0
931,2022-08-02,243962.0,245100.0,245107.0,242876.0,549923.0
932,2022-08-03,246145.0,243856.0,246145.0,243312.0,475302.0
933,2022-08-04,247311.0,247844.0,247895.0,246532.0,399964.0
934,2022-08-05,249080.0,248143.0,249758.0,248005.0,409776.0
935,2022-08-08,249310.0,248117.0,249400.0,247776.0,418234.0
936,2022-08-09,250346.0,249357.0,250649.0,248136.0,454363.0
937,2022-08-10,248088.0,249370.0,249415.0,247821.0,479467.0
938,2022-08-11,252378.0,250774.0,252378.0,250641.0,505245.0
939,2022-08-12,252794.0,251966.0,253320.0,251431.0,445546.0
940,2022-08-16,253352.0,254305.0,254635.0,253220.0,398335.0
941,2022-08-17,251647.0,253657.0,254315.0,251201.0,418052.0
942,2022-08-18,250805.0,249930.0,251537.0,248809.0,381627.0
943,2022-08-19,249269.0,251072.0,251072.0,249269.0,459834.0
944,2022-08-22,246250.0,246738.0,247577.0,245708.0,422552.0
945,2022-08-23,243534.0,244931.0,245455.0,243183.0,471166.0
946,2022-08-24,244745.0,244618.0,245401.0,243069.0,423502.0
947,2022-08-25,247726.0,245979.0,247726.0,245532.0,426229.0
948,2022-08-26,248103.0,248914.0,249776.0,247675.0,520091.0
949,2022-08-29,242689.0,243206.0,243289.0,241701.0,448746.0
950,2022-08-30,245093.0,244121.0,245391.0,243348.0,336555.0
951,2022-08-31,247205.0,243347.0,247375.0,242614.0,436246.0
952,2022-09-01,241561.0,244300.0,244361.0,241561.0,580021.0
953,2022-09-02,240941.0,242770.0,243237.0,240267.0,391598.0
954,2022-09-05,240368.0,241007.0,242477.0,239263.0,354737.0
955,2022-09-06,241002.0,240972.0,242253.0,239926.0,294224.0
956,2022-09-07,237646.0,239566.0,239840.0,236535.0,378200.0
957,2022-09-08,238428.0,239327.0,239406.0,237906.0,423620.0
958,2022-09-13,244954.0,241859.0,245395.0,241859.0,367102.0
959,2022-09-14,241142.0,239047.0,241842.0,238150.0,461507.0
960,2022-09-15,240183.0,241601.0,242163.0,240183.0,424110.0
961,2022-09-16,238278.0,238756.0,239510.0,237111.0,440798.0
962,2022-09-19,235566.0,238873.0,238985.0,235276.0,403937.0
963,2022-09-20,236785.0,237364.0,238252.0,235984.0,419340.0
964,2022-09-21,234721.0,235154.0,236027.0,234179.0,378165.0
965,2022-09-22,233231.0,231970.0,233511.0,230910.0,446820.0
966,2022-09-23,229000.0,233133.0,233406.0,228571.0,446460.0
967,2022-09-26,222094.0,226080.0,226080.0,221536.0,621995.0
968,2022-09-27,222386.0,222439.0,222735.0,219790.0,487939.0
969,2022-09-28,216929.0,220615.0,222356.0,215160.0,596136.0
970,2022-09-29,217093.0,219775.0,221061.0,217014.0,508500.0
971,2022-09-30,215549.0,216111.0,217720.0,213477.0,950269.0
972,2022-10-04,220938.0,218951.0,221238.0,218084.0,421003.0
973,2022-10-05,221522.0,224885.0,225393.0,220403.0,855790.0
974,2022-10-06,223786.0,223043.0,225087.0,222336.0,643015.0
975,2022-10-07,223284.0,221784.0,224588.0,221508.0,428682.0
976,2022-10-11,219207.0,219302.0,219305.0,217406.0,859508.0
977,2022-10-12,220247.0,219135.0,220502.0,218165.0,658347.0
978,2022-10-13,216287.0,219829.0,219834.0,216287.0,792452.0
979,2022-10-14,221255.0,220066.0,222054.0,219363.0,513523.0
980,2022-10-17,221971.0,218717.0,222105.0,217766.0,498780.0
981,2022-10-18,224995.0,224915.0,225174.0,222071.0,580891.0
982,2022-10-19,223744.0,224935.0,226680.0,223459.0,895161.0
983,2022-10-20,221809.0,222553.0,223152.0,220044.0,1108102.0
984,2022-10-21,221312.0,221059.0,222404.0,220464.0,637486.0
985,2022-10-24,223616.0,224826.0,225667.0,222985.0,444820.0
986,2022-10-25,223507.0,223704.0,225324.0,223075.0,456770.0
987,2022-10-26,224956.0,224070.0,225811.0,223449.0,563441.0
988,2022-10-27,228878.0,226607.0,229056.0,226202.0,587872.0
989,2022-10-28,226840.0,227673.0,229265.0,226644.0,427245.0
990,2022-10-31,229361.0,229375.0,229551.0,227373.0,401399.0
991,2022-11-01,233522.0,230158.0,233557.0,229757.0,597205.0
992,2022-11-02,233687.0,232605.0,234632.0,232337.0,450634.0
993,2022-11-03,232917.0,229745.0,234286.0,229644.0,550428.0
994,2022-11-04,234843.0,232585.0,234843.0,231629.0,436430.0
995,2022-11-07,237179.0,236022.0,237328.0,235422.0,392508.0
996,2022-11-08,239904.0,238720.0,240039.0,237567.0,500087.0
997,2022-11-09,242441.0,240854.0,242965.0,240364.0,680722.0
998,2022-11-10,240223.0,240577.0,242610.0,240199.0,899127.0
999,2022-11-11,248316.0,246690.0,248646.0,246351.0,758247.0
